ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-09-22 10:30:04.324072512+00:00,19,30,16780246,AAPL  251017C00125000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780246,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,125.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00125000
2025-09-22 10:30:04.325696367+00:00,19,30,16780247,AAPL  270115C00010000,A,C,,,2027-01-15 00:00:00+00:00,,,,,,,,,2147483647,94,16780247,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,10.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270115C00010000
2025-09-22 10:30:04.329164844+00:00,19,30,16780249,AAPL  251017C00170000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780249,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,170.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00170000
2025-09-22 10:30:04.344125448+00:00,19,30,16780262,AAPL  270617C00150000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780262,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,150.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00150000
2025-09-22 10:30:04.349228209+00:00,19,30,16780265,AAPL  270617P00060000,A,P,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780265,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,60.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617P00060000
2025-09-22 10:30:04.349247622+00:00,19,30,16780266,AAPL  270617C00185000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780266,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,185.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00185000
2025-09-22 10:30:04.354134024+00:00,19,30,16780269,AAPL  270617C00220000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780269,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,220.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00220000
2025-09-22 10:30:04.354144198+00:00,19,30,16780270,AAPL  270617C00240000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780270,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,240.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00240000
2025-09-22 10:30:04.359271415+00:00,19,30,16780273,AAPL  270617P00220000,A,P,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780273,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,220.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617P00220000
2025-09-22 10:30:04.359291778+00:00,19,30,16780274,AAPL  270617C00280000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780274,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,280.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00280000
2025-09-22 10:30:04.364157965+00:00,19,30,16780277,AAPL  270617P00290000,A,P,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780277,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,290.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617P00290000
2025-09-22 10:30:04.371140230+00:00,19,30,33557515,AAPL  250926P00255000,A,P,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557515,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,255.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926P00255000
2025-09-22 10:30:04.371159726+00:00,19,30,33557516,AAPL  250926C00265000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557516,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,265.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00265000
2025-09-22 10:30:04.375821020+00:00,19,30,16780288,AAPL  251219C00275000,A,C,,,2025-12-19 00:00:00+00:00,,,,,,,,,2147483647,94,16780288,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,275.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251219C00275000
2025-09-22 10:30:04.381164274+00:00,19,30,33557522,AAPL  250926C00150000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557522,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,150.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00150000
2025-09-22 10:30:04.383334016+00:00,19,30,16780291,AAPL  251017C00270000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780291,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,270.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00270000
2025-09-22 10:30:04.383343634+00:00,19,30,16780292,AAPL  251017C00215000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780292,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,215.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00215000
2025-09-22 10:30:04.385834542+00:00,19,30,16780295,AAPL  251017C00345000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780295,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,345.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00345000
2025-09-22 10:30:04.385844814+00:00,19,30,16780296,AAPL  251017C00120000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780296,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,120.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00120000
2025-09-22 10:30:04.388145384+00:00,19,30,33557526,AAPL  250926P00280000,A,P,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557526,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,280.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926P00280000
2025-09-22 10:30:04.388546399+00:00,19,30,33557527,AAPL  250926P00240000,A,P,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557527,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,240.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926P00240000
2025-09-22 10:30:04.388556391+00:00,19,30,33557528,AAPL  250926C00205000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557528,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,205.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00205000
2025-09-22 10:30:04.391177772+00:00,19,30,33557529,AAPL  250926P00225000,A,P,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557529,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,225.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926P00225000
2025-09-22 10:30:04.391192770+00:00,19,30,33557531,AAPL  250926C00190000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557531,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,190.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00190000
2025-09-22 10:30:04.393363007+00:00,19,30,16780299,AAPL  251017C00155000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780299,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,155.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00155000
2025-09-22 10:30:04.395858653+00:00,19,30,16780303,AAPL  251017C00200000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780303,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,200.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00200000
2025-09-22 10:30:04.395868453+00:00,19,30,16780304,AAPL  251017C00140000,A,C,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780304,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,140.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017C00140000
2025-09-22 10:30:04.398159304+00:00,19,30,33557533,AAPL  250926C00175000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557533,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,175.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00175000
2025-09-22 10:30:04.398575496+00:00,19,30,33557535,AAPL  250926P00145000,A,P,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557535,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,145.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926P00145000
2025-09-22 10:30:04.403396698+00:00,19,30,16780308,AAPL  251017P00115000,A,P,,,2025-10-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780308,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,115.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251017P00115000
2025-09-22 10:30:04.413410538+00:00,19,30,16780315,AAPL  270617P00070000,A,P,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780315,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,70.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617P00070000
2025-09-22 10:30:04.413425597+00:00,19,30,16780316,AAPL  270617C00145000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780316,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,145.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00145000
2025-09-22 10:30:04.415916499+00:00,19,30,16780320,AAPL  270617C00090000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780320,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,90.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00090000
2025-09-22 10:30:04.423439488+00:00,19,30,16780323,AAPL  270617C00110000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780323,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,110.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00110000
2025-09-22 10:30:04.423449431+00:00,19,30,16780324,AAPL  270617C00410000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780324,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,410.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00410000
2025-09-22 10:30:04.425930289+00:00,19,30,16780327,AAPL  270617P00195000,A,P,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780327,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,195.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617P00195000
2025-09-22 10:30:04.425940225+00:00,19,30,16780328,AAPL  270617C00105000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780328,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,105.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00105000
2025-09-22 10:30:04.435954297+00:00,19,30,16780335,AAPL  270617C00430000,A,C,,,2027-06-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780335,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,430.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  270617C00430000
2025-09-22 10:30:04.471389401+00:00,19,30,33557594,AAPL  250926C00110000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557594,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,110.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00110000
2025-09-22 10:30:04.488409420+00:00,19,30,33557606,AAPL  250926C00120000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557606,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,120.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00120000
2025-09-22 10:30:04.488805650+00:00,19,30,33557607,AAPL  250926C00300000,A,C,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557607,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,300.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926C00300000
2025-09-22 10:30:04.491426899+00:00,19,30,33557609,AAPL  250926P00140000,A,P,,,2025-09-26 00:00:00+00:00,,,,,,,,,2147483647,94,33557609,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,140.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  250926P00140000
2025-09-22 10:30:04.534534030+00:00,19,30,16780413,AAPL  271217C00375000,A,C,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780413,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,375.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217C00375000
2025-09-22 10:30:04.534544229+00:00,19,30,16780414,AAPL  271217P00250000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780414,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,250.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00250000
2025-09-22 10:30:04.539821604+00:00,19,30,16780417,AAPL  271217C00345000,A,C,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780417,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,345.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217C00345000
2025-09-22 10:30:04.539836632+00:00,19,30,16780418,AAPL  271217P00235000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780418,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,235.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00235000
2025-09-22 10:30:04.544557939+00:00,19,30,16780421,AAPL  271217P00190000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780421,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,190.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00190000
2025-09-22 10:30:04.544568176+00:00,19,30,16780422,AAPL  271217P00130000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780422,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,130.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00130000
2025-09-22 10:30:04.549850905+00:00,19,30,16780425,AAPL  271217P00175000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780425,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,175.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00175000
2025-09-22 10:30:04.549870685+00:00,19,30,16780426,AAPL  271217P00115000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780426,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,115.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00115000
2025-09-22 10:30:04.551585352+00:00,19,30,33557658,AAPL  251010P00175000,A,P,,,2025-10-10 00:00:00+00:00,,,,,,,,,2147483647,94,33557658,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,175.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251010P00175000
2025-09-22 10:30:04.551605343+00:00,19,30,33557660,AAPL  251010C00290000,A,C,,,2025-10-10 00:00:00+00:00,,,,,,,,,2147483647,94,33557660,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,290.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251010C00290000
2025-09-22 10:30:04.554581925+00:00,19,30,16780429,AAPL  271217P00070000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780429,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,70.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00070000
2025-09-22 10:30:04.554592035+00:00,19,30,16780430,AAPL  271217P00275000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780430,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,275.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00275000
2025-09-22 10:30:04.559885382+00:00,19,30,16780433,AAPL  271217P00055000,A,P,,,2027-12-17 00:00:00+00:00,,,,,,,,,2147483647,94,16780433,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,1,USD,,,popra-1,OPRA,AAPL,,OPT,USD,AAPL,USD,55.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  271217P00055000
2025-09-22 10:30:04.568595822+00:00,19,30,33557669,AAPL  251010C00160000,A,C,,,2025-10-10 00:00:00+00:00,,,,,,,,,2147483647,94,33557669,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,160.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251010C00160000
2025-09-22 10:30:04.568605761+00:00,19,30,33557670,AAPL  251010C00225000,A,C,,,2025-10-10 00:00:00+00:00,,,,,,,,,2147483647,94,33557670,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,225.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251010C00225000
2025-09-22 10:30:04.569001684+00:00,19,30,33557671,AAPL  251010C00195000,A,C,,,2025-10-10 00:00:00+00:00,,,,,,,,,2147483647,94,33557671,2147483647,2147483647,4294967295,4294967295,2147483647,2147483647,2147483647,4294967295,2147483647,2147483647,2147483647,65535,32767,65535,65535,2,USD,,,popra-2,OPRA,AAPL,,OPT,USD,AAPL,USD,195.0, ,255,255,255,255,255,255,255,255,255,N,127,127,255,AAPL  251010C00195000
